segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Etiqueta,Vista
1.13,0.4592361152172088,0.3133178353309631,-0.2975181937217712,0.5074446201324463,0.3550593554973602,-0.1477686017751693,0.4183800518512726,0.3695438504219055,-0.1539204269647598,0.5252293348312378,0.471321552991867,-0.1059538498520851,0.4153372943401336,0.4919728934764862,-0.1283055692911148,0.5009728074073792,0.5712982416152954,-0.007522489875555,0.4537755846977234,0.5744928121566772,0.0075136297382414,0.5102397799491882,0.7214972376823425,-0.0407143756747245,0.4549746215343475,0.7242652177810669,-0.0180106367915868,0.463636240363121,0.2825441360473633,-0.3022695526480675,0.5149016380310059,0.5968894213438034,-0.214281678199768,0.4397864043712616,0.6118390709161758,-0.2361845634877681,0.5059314966201782,0.8655759692192078,0.1281295890609423,0.4617688258488973,0.8931241035461426,0.1172395211954911,sentandose,frontal
1.17,0.4594163596630096,0.3280611634254455,-0.3159221708774566,0.5073752403259277,0.3629807531833648,-0.170307844877243,0.4186640083789825,0.3777137696743011,-0.1640120297670364,0.5252586603164673,0.4788776934146881,-0.1274323761463165,0.4157179296016693,0.4972163736820221,-0.128673568367958,0.5005354285240173,0.5743420720100403,-0.0080159055069088,0.4538092315196991,0.5769129991531372,0.0080091375857591,0.5091990232467651,0.7224962115287781,-0.0341785103082656,0.4541364014148712,0.7273589372634888,-0.0024773071054369,0.4637179285287857,0.2955957442522049,-0.3227913856506347,0.5146811008453369,0.6043300181627274,-0.2277096211910247,0.4402907788753509,0.6165670901536942,-0.2301980108022689,0.5058353741963705,0.8618779182434082,0.1273216108481089,0.4617046912511189,0.8932645519574484,0.1171329244971275,sentandose,frontal
1.2,0.45975062251091,0.3384198844432831,-0.3173466026782989,0.5079012513160706,0.376978725194931,-0.1746447533369064,0.4190941154956817,0.3860456049442291,-0.1656913161277771,0.5253356695175171,0.4923844933509826,-0.1398069560527801,0.4162750542163849,0.5036917924880981,-0.1356611549854278,0.5003536343574524,0.5752411484718323,-0.0079040126875042,0.4538277983665466,0.5773071050643921,0.0078975083306431,0.5086240768432617,0.715615451335907,-0.147889494895935,0.453775405883789,0.7270944118499756,-0.0723709389567375,0.4638557881116867,0.3061523735523224,-0.3230119869112968,0.5144830793142319,0.6145883202552795,-0.2403213530778885,0.4407192692160606,0.6221495121717453,-0.2360754050314426,0.5058068434397379,0.8583540916442871,0.006615474820137,0.4616655111312866,0.8933707078297933,0.0180065333843231,sentandose,frontal
1.23,0.4604787528514862,0.3511912226676941,-0.33989417552948,0.5082738399505615,0.3887679278850555,-0.1964813470840454,0.4210628569126129,0.3977805078029632,-0.1782805025577545,0.5253890156745911,0.5025525093078613,-0.1645466089248657,0.4174399971961975,0.5136064291000366,-0.1441224515438079,0.5004612803459167,0.5748380422592163,-0.008976018987596,0.4548138082027435,0.5771859288215637,0.0089781917631626,0.5072833895683289,0.7112013101577759,-0.1661312282085418,0.4537286460399627,0.723605215549469,-0.0901350528001785,0.4644001603126526,0.3208926439285278,-0.3454947918653488,0.5137639939785004,0.6231121271848679,-0.2637382037937641,0.4411632493138313,0.6277900785207748,-0.2456378601491451,0.5059246818224589,0.8599832852681478,-0.0451776649182041,0.4616117576758067,0.8932275772094727,-0.0175557198623816,sentandose,frontal
1.27,0.4612315893173218,0.363246738910675,-0.3560592830181122,0.5090945363044739,0.399635374546051,-0.2140740752220153,0.4235300421714782,0.4094370007514953,-0.1837505251169204,0.5254340171813965,0.5094074606895447,-0.186755895614624,0.4187987446784973,0.5195068717002869,-0.1445331871509552,0.5005156397819519,0.5749937295913696,-0.0122787691652774,0.4558906257152557,0.5779505968093872,0.0122821228578686,0.506471574306488,0.707897961139679,-0.1871667653322219,0.4537937641143799,0.7189274430274963,-0.1038876622915268,0.4649343132972717,0.3356573611497879,-0.3623407959938049,0.5138898491859436,0.6335098296403885,-0.2848644852638244,0.4417377188801765,0.633918359875679,-0.2441720142960548,0.5072571237881979,0.8608943422635397,-0.0734563780327638,0.4618270993232727,0.8930410742759705,-0.0334318804477031,sentandose,frontal
1.3,0.4614158570766449,0.383831650018692,-0.412252128124237,0.5107241868972778,0.4136123657226562,-0.2519091367721557,0.4256865978240967,0.4210896790027618,-0.215079978108406,0.5259883999824524,0.5204546451568604,-0.2181729227304458,0.4196264147758484,0.5267065167427063,-0.1629619747400283,0.5007690787315369,0.5747542977333069,-0.0118765756487846,0.457095593214035,0.5776129364967346,0.0118835400789976,0.5063923597335815,0.7014337182044983,-0.2044917792081833,0.4538342952728271,0.7110949158668518,-0.1321673840284347,0.4654964119195938,0.3553564190864563,-0.4215923458337783,0.5135006308555603,0.6418145298957825,-0.3132018744945526,0.4423976242542267,0.6405788362026215,-0.2606011629104614,0.5076961914698283,0.8595141569773356,-0.0859626630942026,0.4619542757670085,0.8928171992301941,-0.0635602691521247,sentandose,frontal
1.33,0.4641604423522949,0.401031494140625,-0.4350365102291107,0.5130289793014526,0.4281500875949859,-0.268585741519928,0.4286343157291412,0.4293127357959747,-0.2317459732294082,0.5269683003425598,0.5299995541572571,-0.2296389490365982,0.4203786253929138,0.5304816365242004,-0.1610518544912338,0.501948356628418,0.5722360610961914,-0.008387410081923,0.4579991698265075,0.574777364730835,0.0084420079365372,0.5064947605133057,0.6936243772506714,-0.198610320687294,0.4541125893592834,0.7000885605812073,-0.1598093062639236,0.467549055814743,0.370735764503479,-0.446617779135704,0.5131082981824875,0.6493897438049316,-0.31715839356184,0.4431450814008713,0.6443743705749512,-0.2459155693650245,0.5077157219250997,0.8598464727401733,-0.0963991346458594,0.4619254370530446,0.8924436370531718,-0.1049475918213526,sentandose,frontal
1.37,0.4657758176326751,0.4148086309432983,-0.4217525422573089,0.5147863030433655,0.4410400390625,-0.2636974155902862,0.4312396943569183,0.4394394755363464,-0.2206092625856399,0.5284169912338257,0.5410001277923584,-0.2300368249416351,0.4217325747013092,0.5353190302848816,-0.1503656953573227,0.5041292905807495,0.572187066078186,-0.0077592302113771,0.459200769662857,0.5743495225906372,0.0078443139791488,0.5065636038780212,0.6923267245292664,-0.215656116604805,0.454870730638504,0.6953805088996887,-0.1736041754484176,0.4688453078269958,0.3836637556552887,-0.4338785201311111,0.5131561905145645,0.6605905741453171,-0.3156295195221901,0.4443057253956795,0.6494486629962921,-0.2228060215711593,0.5077381134033203,0.8602168361345927,-0.1216796686251958,0.4620314439137776,0.8917027910550436,-0.1285524343450864,sentandose,frontal
1.4,0.4672102034091949,0.4264514744281769,-0.4248633980751037,0.5169106721878052,0.4539628326892853,-0.2605559825897217,0.432547003030777,0.4518023729324341,-0.2244976907968521,0.5297675728797913,0.5525416135787964,-0.2273430675268173,0.423149824142456,0.5417787432670593,-0.1627411693334579,0.5046153664588928,0.5762851238250732,-0.0069358134642243,0.4595617651939392,0.5772565603256226,0.0070372107438743,0.5066917538642883,0.6955530047416687,-0.2268366664648056,0.4549248516559601,0.6961920857429504,-0.1773982644081115,0.4703723967075348,0.3981776237487793,-0.4372557908296585,0.5131852626800537,0.665942594408989,-0.3196980655193329,0.446648009121418,0.6551681160926819,-0.2456898614764213,0.5076964298884074,0.860552966594696,-0.1181201934814453,0.4620541135470072,0.8920463720957438,-0.1232537205020586,sentandose,frontal
1.43,0.4679383337497711,0.4424524307250976,-0.4279848039150238,0.5182278156280518,0.466953307390213,-0.2615483701229095,0.4339107573032379,0.464291512966156,-0.2192838042974472,0.5305984616279602,0.56206214427948,-0.2255129516124725,0.4236053824424743,0.5477666854858398,-0.144132450222969,0.5050728917121887,0.5846812725067139,-0.0069518652744591,0.4600419700145721,0.5866925716400146,0.0070480415597558,0.5067173838615417,0.6968589425086975,-0.2261586040258407,0.4549968540668487,0.6992852687835693,-0.1739835441112518,0.4711451560258865,0.4146355539560318,-0.4422065079212188,0.5132253468036652,0.6705497652292252,-0.3208442106842994,0.4471887126564979,0.6574840843677521,-0.200835183262825,0.5072294473648071,0.8624226649602255,-0.1169618318478266,0.4622362057367961,0.8933087388674418,-0.1131836275259653,sentandose,frontal
1.47,0.469305157661438,0.4561617970466614,-0.4212289452552795,0.5194451808929443,0.4804026782512665,-0.2552449703216553,0.4351083040237427,0.4755110442638397,-0.2173904031515121,0.5318588614463806,0.5715134739875793,-0.2155646532773971,0.4240819811820984,0.5541456341743469,-0.139032244682312,0.5059453845024109,0.5964453220367432,-0.0069620315916836,0.4607715606689453,0.5982494950294495,0.0070531833916902,0.5071354508399963,0.711013674736023,-0.226921871304512,0.4552868604660034,0.7076111435890198,-0.1732817739248275,0.4727103799581528,0.4276089131832122,-0.4355741113424301,0.5133976489305496,0.6773340255022049,-0.3055830895900726,0.4474442675709724,0.6597861051559448,-0.1978147625923156,0.5071538885434469,0.8658612370491028,-0.1140425056219101,0.4624484082063039,0.8957422971725464,-0.1084823682904243,sentandose,frontal
1.5,0.4705603122711181,0.4728254675865173,-0.4065057933330536,0.5204705595970154,0.4896386563777923,-0.2449686676263809,0.4365106523036957,0.4858997464179992,-0.211462453007698,0.5332056283950806,0.5758101940155029,-0.210910364985466,0.4238709211349487,0.5583671927452087,-0.1334276497364044,0.5064803957939148,0.6050979495048523,-0.0066288970410823,0.4610859751701355,0.6073645353317261,0.0067417928948998,0.5072352886199951,0.7154503464698792,-0.2345891147851944,0.4554762542247772,0.7122673392295837,-0.1861325353384018,0.4740844279527664,0.4449985653162002,-0.4206874102354049,0.513440266251564,0.6779186278581619,-0.2877144366502762,0.4480567425489425,0.6619669198989868,-0.1956078372895717,0.5066027442614237,0.8685639103253683,-0.136223999162515,0.4628881116708119,0.8992596666018168,-0.132797434926033,sentandose,frontal
1.53,0.4722135663032532,0.4859750866889953,-0.4074755012989044,0.5212585926055908,0.5004245638847351,-0.2412576973438263,0.4372449219226837,0.494807094335556,-0.2122668027877807,0.5336184501647949,0.5850496888160706,-0.197875827550888,0.4237020611763,0.5627904534339905,-0.1233404651284217,0.5065785050392151,0.6123883724212646,-0.0062359874136745,0.4610728025436401,0.6145020127296448,0.0063798893243074,0.5066981911659241,0.7203852534294128,-0.2320084273815155,0.4556418657302856,0.7171585559844971,-0.1913871169090271,0.4754641979932785,0.4585682034492492,-0.4232416719198227,0.5124967694282532,0.6799338012933731,-0.272888571023941,0.448868066072464,0.6607457846403122,-0.1668090783059597,0.5064237912495931,0.8706126014391581,-0.1425766025980313,0.4629476765791575,0.9003815253575643,-0.1364842926462491,sentandose,frontal
1.57,0.4736853539943695,0.4965775907039642,-0.4124471843242645,0.5219597816467285,0.5098102688789368,-0.2397631853818893,0.4385932087898254,0.5014803409576416,-0.21196810901165,0.5343710780143738,0.5937875509262085,-0.1974631398916244,0.4236363768577575,0.5643154382705688,-0.1186968609690666,0.5068570375442505,0.6191238760948181,-0.0060249892994761,0.4610880315303802,0.6202809810638428,0.0061900340951979,0.5056204795837402,0.7228566408157349,-0.2431772351264953,0.4556905925273895,0.7173857092857361,-0.2064065784215927,0.4767276734113693,0.4693780392408371,-0.4282935708761215,0.5115634053945541,0.6847606003284454,-0.2757905051112175,0.4489893019199371,0.6584820449352264,-0.150812916457653,0.5058590968449911,0.8707454800605774,-0.1555685723821322,0.4629065692424774,0.9001410206158956,-0.15236696600914,sentandose,frontal
1.6,0.4758015275001526,0.5069268941879272,-0.4092499315738678,0.5222346186637878,0.5175856947898865,-0.2352550327777862,0.4404674470424652,0.5102944374084473,-0.2105519473552703,0.5360726118087769,0.595394492149353,-0.1963536292314529,0.4229057133197784,0.5655456781387329,-0.1176970303058624,0.5067802667617798,0.6294708847999573,-0.0055299885571002,0.4612449407577514,0.6281287670135498,0.00572877144441,0.5056184530258179,0.7220690250396729,-0.2536764144897461,0.4554137587547302,0.7170495390892029,-0.2288759052753448,0.478566026687622,0.4801702380180359,-0.4247545421123505,0.5108649432659149,0.6832785457372665,-0.2773753553628921,0.4491277933120727,0.6572716534137726,-0.1439668424427509,0.505348801612854,0.8718745311101278,-0.1989776392777761,0.4628689289093017,0.9003045956293741,-0.1989505986372629,sentandose,frontal
1.63,0.4756708443164825,0.5128613114356995,-0.4415692687034607,0.5225866436958313,0.5231819748878479,-0.251802384853363,0.4419002532958984,0.5171310305595398,-0.2279010117053985,0.5376040935516357,0.597507119178772,-0.217180460691452,0.42176154255867,0.5697857737541199,-0.1453541219234466,0.5067510008811951,0.6313958764076233,-0.0048222774639725,0.4616678059101105,0.6291467547416687,0.0050510624423623,0.5063467025756836,0.7189626097679138,-0.2888570725917816,0.4554134011268616,0.7161198854446411,-0.2619883418083191,0.4787764012813568,0.4869212508201599,-0.4568126112222671,0.5102201551198959,0.6836499869823456,-0.2948320508003235,0.4490917772054672,0.6583113372325897,-0.1670729033648967,0.5053833524386088,0.8714922666549683,-0.2155838459730148,0.4629141092300415,0.9001674056053162,-0.2227045744657516,sentandose,frontal
1.67,0.4754550158977508,0.5172609090805054,-0.4273287653923034,0.5228564739227295,0.526739776134491,-0.246721938252449,0.4433851540088653,0.5216621160507202,-0.2214521914720535,0.5394191145896912,0.5965739488601685,-0.2240482121706009,0.4212243556976318,0.5724674463272095,-0.141907587647438,0.5066162943840027,0.6401304602622986,-0.0047665857709944,0.4618706107139587,0.6368167400360107,0.004997203592211,0.5062453150749207,0.710254430770874,-0.298201709985733,0.4554086029529571,0.7111378908157349,-0.2692726850509643,0.4790457725524902,0.4918613344430923,-0.4426529288291931,0.5099792927503586,0.6823150813579559,-0.3121786266565323,0.4489564597606659,0.658451572060585,-0.1677826046943664,0.5053720076878866,0.8714136481285095,-0.2401591837406158,0.4629131158192952,0.8990109165509542,-0.2406426270802815,sentandose,frontal
1.7,0.4762362837791443,0.5171710848808289,-0.4221813976764679,0.5233364105224609,0.5313877463340759,-0.2194385230541229,0.4433737099170685,0.5242513418197632,-0.2038962095975875,0.5417526364326477,0.595654308795929,-0.1796855628490448,0.4211697876453399,0.5741590261459351,-0.1180286109447479,0.5065594911575317,0.6422094702720642,-0.004621582571417,0.4618372023105621,0.638035237789154,0.0048486082814633,0.5063250064849854,0.7104888558387756,-0.2930938899517059,0.4545350968837738,0.7079123854637146,-0.276016354560852,0.4801385283470153,0.4921793580055237,-0.433902370929718,0.5101156085729599,0.681168794631958,-0.2510524280369282,0.4488631188869476,0.6590619683265686,-0.1301892567425966,0.5047287742296854,0.8713069955507914,-0.2394465704758962,0.4629129370053609,0.8987964391708374,-0.2473693788051605,sentandose,frontal
1.73,0.4764786064624786,0.5168195366859436,-0.4203936457633972,0.523950457572937,0.5335362553596497,-0.2144563496112823,0.4435274600982666,0.5243546962738037,-0.2002251297235489,0.5431141257286072,0.598730206489563,-0.1816097050905227,0.4209789335727691,0.5763757824897766,-0.122652493417263,0.5063878893852234,0.646612286567688,-0.0045401393435895,0.4618147313594818,0.6417122483253479,0.0047591840848326,0.5064757466316223,0.7097956538200378,-0.310422271490097,0.4532112181186676,0.7059276700019836,-0.2882189750671386,0.48056261241436,0.4920165300369262,-0.4304503947496414,0.5102605819702148,0.6809892654418945,-0.2599721327424049,0.4486353918910026,0.6598752290010452,-0.1500835157930851,0.5043057600657145,0.8707693219184875,-0.258935476342837,0.4627956946690877,0.8973684708277384,-0.2616476466258366,sentandose,frontal
1.77,0.4771994948387146,0.5155158638954163,-0.3481811881065368,0.5240886807441711,0.5335780382156372,-0.1653854250907898,0.4436636567115783,0.5249651074409485,-0.1573353409767151,0.5429908633232117,0.5994141697883606,-0.1263377219438552,0.4218186438083648,0.5793773531913757,-0.0830258503556251,0.5061807632446289,0.6454765200614929,-0.0045615965500473,0.4618085026741028,0.6420270800590515,0.0047782226465642,0.5075982809066772,0.7073851823806763,-0.286494642496109,0.4521232545375824,0.7052303552627563,-0.2611706256866455,0.4808953464031219,0.4899632096290588,-0.3601371467113495,0.510531097650528,0.6802942901849747,-0.2043793387711048,0.448566772043705,0.6616620719432831,-0.1117918994277715,0.5041273832321167,0.870707631111145,-0.2546434899171193,0.4622887174288432,0.8963963588078817,-0.2485073506832122,sentandose,frontal
1.8,0.4778863489627838,0.5127550363540649,-0.3152211606502533,0.5241294503211975,0.5329392552375793,-0.138879507780075,0.4437873065471649,0.5237706899642944,-0.1374218761920929,0.5423627495765686,0.6023398637771606,-0.1105866134166717,0.4226183295249939,0.5823792219161987,-0.0781435668468475,0.5055541396141052,0.6478990912437439,-0.0040373806841671,0.4617787003517151,0.6443719267845154,0.0042745065875351,0.5086999535560608,0.7067257761955261,-0.2783016264438629,0.4516390562057495,0.7034578919410706,-0.2571620941162109,0.481243023276329,0.4870183885097504,-0.3262167304754257,0.5107804387807846,0.6799346506595612,-0.2019269354641437,0.4483712613582611,0.6629410535097122,-0.1251817159354686,0.5041869084040324,0.8711481094360352,-0.2624158312877019,0.4622868696848551,0.8949405153592428,-0.2532916267712911,sentandose,frontal
